"","n","p","optimizer","epochs","batch_size","device","jit","latent","n_layers","init_max_memory","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","loss"
"66",2000,1000,"sgd",10,16,"cuda",TRUE,500,4,FALSE,0.88502836227417,1.23695135116577,1.59532380104065,1.96646451950073,2.32086300849915,2.67618155479431,3.02077698707581,3.37488508224487,3.75410342216492,4.1215763092041,221.627700805664
"67",2000,1000,"adam",10,1024,"cuda",FALSE,500,4,FALSE,0.15011191368103,0.172787189483643,0.191322565078735,0.210709095001221,0.22990870475769,0.248959064483643,0.268341064453125,0.292522668838501,0.309724807739258,0.32683801651001,72.7444915771484
"68",2000,1000,"sgd",10,1024,"cuda",FALSE,500,4,FALSE,0.0884675979614258,0.0975029468536377,0.105409145355225,0.113110542297363,0.120790481567383,0.128367185592651,0.136038303375244,0.143769979476929,0.151424884796143,0.15912938117981,947.344604492188
"69",2000,1000,"adam",10,128,"cuda",FALSE,500,4,FALSE,0.316731929779053,0.465298891067505,0.612841367721558,0.760903120040894,0.911539554595947,1.06550717353821,1.21647143363953,1.37985801696777,1.53032898902893,1.68566131591797,40.7118949890137
"70",2000,1000,"sgd",10,128,"cuda",FALSE,500,4,FALSE,0.144287824630737,0.208946228027344,0.265771627426147,0.32765531539917,0.391326427459717,0.446833848953247,0.510228395462036,0.566775798797607,0.623029232025146,0.685910224914551,1046.111328125
"71",2000,1000,"adam",10,16,"cuda",FALSE,500,4,FALSE,1.2478666305542,2.397625207901,3.50789904594421,4.63769745826721,5.71276521682739,6.93455410003662,7.96782112121582,9.02857255935669,10.0774674415588,11.1779410839081,31.3691711425781
"72",2000,1000,"sgd",10,16,"cuda",FALSE,500,4,FALSE,0.540785789489746,0.986340999603271,1.4329948425293,1.87716698646545,2.32157516479492,2.74771952629089,3.1724910736084,3.60921359062195,4.07663202285767,4.54269933700562,306.466491699219
"73",2000,1000,"adam",10,1024,"cuda",TRUE,2000,1,FALSE,0.160994052886963,0.629374742507935,0.638357162475586,0.647115230560303,0.655914783477783,0.664576292037964,0.673315286636353,0.681871652603149,0.690591335296631,0.699250221252441,319.291412353516
"74",2000,1000,"sgd",10,1024,"cuda",TRUE,2000,1,FALSE,0.123573780059814,0.616446495056152,0.620812177658081,0.62505030632019,0.629539012908936,0.633709907531738,0.638191223144531,0.642273187637329,0.646455764770508,0.650838851928711,900.602355957031
"75",2000,1000,"adam",10,128,"cuda",TRUE,2000,1,FALSE,0.647698879241943,0.718944072723389,0.79091477394104,0.864084959030151,0.93049430847168,1.00307941436768,1.06961607933044,1.14257025718689,1.20894885063171,1.28298187255859,0.00302674295380712
"76",2000,1000,"sgd",10,128,"cuda",TRUE,2000,1,FALSE,0.578474044799805,0.611773014068604,0.650390148162842,0.682201862335205,0.714109420776367,0.747241258621216,0.780182600021362,0.813012599945068,0.852124452590942,0.883926391601562,0.527404844760895
"77",2000,1000,"adam",10,16,"cuda",TRUE,2000,1,FALSE,1.08195090293884,1.60928153991699,2.14523839950562,2.69355988502502,3.21989607810974,3.75139403343201,4.33002924919128,4.88642525672913,5.44049549102783,6.00980401039124,96.964485168457
"78",2000,1000,"sgd",10,16,"cuda",TRUE,2000,1,FALSE,0.778865337371826,1.03505992889404,1.28554725646973,1.53591728210449,1.79519248008728,2.04610157012939,2.30024528503418,2.56801557540894,2.81898665428162,3.06792306900024,0.173644304275513
"79",2000,1000,"adam",10,1024,"cuda",FALSE,2000,1,FALSE,0.114202976226807,0.124752283096313,0.134353876113892,0.143996238708496,0.159002304077148,0.167630910873413,0.176184892654419,0.184520244598389,0.192991495132446,0.202370166778564,319.291412353516
"80",2000,1000,"sgd",10,1024,"cuda",FALSE,2000,1,FALSE,0.0959184169769287,0.101236343383789,0.106317758560181,0.111307621002197,0.116122484207153,0.120805740356445,0.125482082366943,0.130353212356567,0.135030031204224,0.139743328094482,900.602294921875
"81",2000,1000,"adam",10,128,"cuda",FALSE,2000,1,FALSE,0.196376800537109,0.271248340606689,0.350698709487915,0.417429447174072,0.490105628967285,0.556616306304932,0.628172874450684,0.692246437072754,0.761771202087402,0.825795650482178,0.00302672246471047
"82",2000,1000,"sgd",10,128,"cuda",FALSE,2000,1,FALSE,0.13173508644104,0.170075416564941,0.208471059799194,0.253483772277832,0.287320613861084,0.321274042129517,0.355360507965088,0.391066789627075,0.428969621658325,0.473200082778931,0.527405440807343
"83",2000,1000,"adam",10,16,"cuda",FALSE,2000,1,FALSE,0.667812585830688,1.2105872631073,1.76563692092896,2.28271293640137,2.8372061252594,3.37513065338135,3.91716837882996,4.47109413146973,5.01811718940735,5.57741069793701,97.1663970947266
"84",2000,1000,"sgd",10,16,"cuda",FALSE,2000,1,FALSE,0.359371423721313,0.640536546707153,0.913376569747925,1.19568276405334,1.47020983695984,1.75221586227417,2.04077982902527,2.2892906665802,2.54514575004578,2.79728055000305,0.173641175031662
"85",2000,1000,"adam",10,1024,"cuda",TRUE,1000,1,FALSE,0.173506498336792,0.653500080108643,0.662456750869751,0.670960187911987,0.679654598236084,0.688275337219238,0.697068452835083,0.706027269363403,0.714886426925659,0.723823070526123,528.962890625
"86",2000,1000,"sgd",10,1024,"cuda",TRUE,1000,1,FALSE,0.127399921417236,0.589500427246094,0.593947410583496,0.598188877105713,0.602729320526123,0.606869697570801,0.611331939697266,0.615516901016235,0.619677066802979,0.624189615249634,917.284118652344
"87",2000,1000,"adam",10,128,"cuda",TRUE,1000,1,FALSE,0.650310039520264,0.720005989074707,0.79357647895813,0.866379022598267,0.933865308761597,1.00733661651611,1.07313418388367,1.14426302909851,1.20930910110474,1.28044986724854,0.0734589323401451
