"","n","p","optimizer","epochs","batch_size","device","jit","latent","n_layers","init_max_memory","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","loss"
"1",2000,1000,"adam",10,1024,"cuda",TRUE,2000,16,FALSE,0.294827699661255,1.11107039451599,1.29346704483032,1.46882581710815,1.63897395133972,1.807621717453,1.97234225273132,2.13062644004822,2.29575657844543,2.45623564720154,946.704650878906
"2",2000,1000,"sgd",10,1024,"cuda",TRUE,2000,16,FALSE,0.251551389694214,0.931809663772583,1.01565003395081,1.09854888916016,1.18236660957336,1.25311541557312,1.32841277122498,1.39298963546753,1.46289420127869,1.53307032585144,947.464111328125
"3",2000,1000,"adam",10,128,"cuda",TRUE,2000,16,FALSE,1.79195737838745,3.13885021209717,4.2948362827301,5.39679551124573,6.51733350753784,7.67022800445557,8.80467915534973,9.89778804779053,11.0338547229767,12.1749136447906,1032.5283203125
"4",2000,1000,"sgd",10,128,"cuda",TRUE,2000,16,FALSE,0.909920215606689,1.05960774421692,1.2180540561676,1.35862684249878,1.50069284439087,1.64204788208008,1.77736878395081,1.91784524917603,2.0614538192749,2.20280861854553,1061.30151367188
"5",2000,1000,"adam",10,16,"cuda",TRUE,2000,16,FALSE,9.00105142593384,17.3697531223297,25.2172884941101,33.4199438095093,41.365681886673,49.706470489502,57.8918814659119,66.198593378067,74.7351961135864,82.8362188339233,689.584716796875
"6",2000,1000,"sgd",10,16,"cuda",TRUE,2000,16,FALSE,1.62192869186401,2.46959543228149,3.32722520828247,4.18754959106445,5.07258176803589,5.96503281593323,6.99025297164917,7.88073086738586,8.72182583808899,9.55657124519348,695.658203125
"7",2000,1000,"adam",10,1024,"cuda",FALSE,2000,16,FALSE,0.181997060775757,0.430061340332031,0.583248376846313,0.803797006607056,0.952033519744873,1.17041826248169,1.3164701461792,1.54286670684814,1.69288921356201,1.92277669906616,947.423034667969
"8",2000,1000,"sgd",10,1024,"cuda",FALSE,2000,16,FALSE,0.109671831130981,0.175755023956299,0.26358699798584,0.42639684677124,0.490810632705688,0.562066793441772,0.70866322517395,0.779904127120972,0.940284729003906,1.00278806686401,947.464111328125
"9",2000,1000,"adam",10,128,"cuda",FALSE,2000,16,FALSE,1.0661678314209,2.11677765846252,3.0918881893158,4.13819622993469,5.18752908706665,6.23114204406738,7.20314431190491,8.25081443786621,9.29235196113586,10.3358728885651,989.791625976562
"10",2000,1000,"sgd",10,128,"cuda",FALSE,2000,16,FALSE,0.322434902191162,0.499451637268066,0.675500392913818,0.854938507080078,1.03894329071045,1.22356367111206,1.4059636592865,1.59552359580994,1.77344918251038,1.95787501335144,1061.30151367188
