"","n","p","optimizer","epochs","batch_size","device","jit","latent","n_layers","init_max_memory","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","loss"
"1",2000,1000,"adam",10,1024,"cuda",TRUE,2000,16,FALSE,0.271840572357178,1.0168240070343,1.20175552368164,1.36539673805237,1.52240204811096,1.68068671226501,1.83652377128601,1.99431824684143,2.15350031852722,2.3138599395752,946.704650878906
"2",2000,1000,"sgd",10,1024,"cuda",TRUE,2000,16,FALSE,0.193644762039185,0.797695875167847,0.879901170730591,0.955130100250244,1.0335476398468,1.12751412391663,1.1889762878418,1.26518201828003,1.34133768081665,1.41842889785767,947.464111328125
"3",2000,1000,"adam",10,128,"cuda",TRUE,2000,16,FALSE,1.67442440986633,2.65821981430054,3.64502167701721,4.62665700912476,5.60384559631348,6.58004307746887,7.55715727806091,8.5359959602356,9.5139307975769,10.4844696521759,1032.5283203125
"4",2000,1000,"sgd",10,128,"cuda",TRUE,2000,16,FALSE,0.848996162414551,1.00020861625671,1.14285898208618,1.2853569984436,1.42349743843079,1.58375978469849,1.72680807113647,1.86582159996033,2.01078462600708,2.15398693084717,1061.30151367188
"5",2000,1000,"adam",10,16,"cuda",TRUE,2000,16,FALSE,8.20025873184204,15.8603048324585,23.4388649463654,31.0985131263733,38.6928503513336,46.3614203929901,53.9535887241364,61.6136739253998,69.206666469574,76.8640449047089,689.584716796875
"6",2000,1000,"sgd",10,16,"cuda",TRUE,2000,16,FALSE,1.58157801628113,2.44167470932007,3.30912613868713,4.17970633506775,5.060054063797,5.93263339996338,6.80485129356384,7.69617080688477,8.58383679389954,9.45482015609741,695.658203125
"7",2000,1000,"adam",10,1024,"cuda",FALSE,2000,16,FALSE,0.177544593811035,0.335416078567505,0.578262805938721,0.713119268417358,0.952672243118286,1.08251810073853,1.32156538963318,1.47405314445496,1.69838547706604,1.8501513004303,947.423034667969
"8",2000,1000,"sgd",10,1024,"cuda",FALSE,2000,16,FALSE,0.0989878177642822,0.163997411727905,0.328412294387817,0.400039434432983,0.47712230682373,0.624239444732666,0.700141429901123,0.852628231048584,0.919711589813232,0.996117353439331,947.464111328125
"9",2000,1000,"adam",10,128,"cuda",FALSE,2000,16,FALSE,1.0580370426178,2.14041256904602,3.20434808731079,4.26386690139771,5.34160351753235,6.40863156318665,7.46751523017883,8.51745867729187,9.54394197463989,10.6617608070374,989.791625976562
"10",2000,1000,"sgd",10,128,"cuda",FALSE,2000,16,FALSE,0.363570928573608,0.644474267959595,0.881434202194214,1.116544008255,1.3491542339325,1.58551120758057,1.8158860206604,2.05054211616516,2.26890182495117,2.52789664268494,1061.30151367188
"11",2000,1000,"adam",10,16,"cuda",FALSE,2000,16,FALSE,8.467041015625,16.0881338119507,23.5769708156586,31.1372048854828,38.737783908844,47.6644263267517,56.5396709442139,64.7147150039673,73.8988456726074,82.0809042453766,327.808837890625
"12",2000,1000,"sgd",10,16,"cuda",FALSE,2000,16,FALSE,1.23568320274353,2.50326323509216,3.74029231071472,4.99339866638184,6.22496342658997,7.50078749656677,8.74088788032532,9.98066377639771,11.3104631900787,12.6568818092346,695.658325195312
"13",2000,1000,"adam",10,1024,"cuda",TRUE,1000,16,FALSE,0.244978666305542,0.867085695266724,0.926225185394287,0.976230144500732,1.02456665039062,1.08086061477661,1.12907147407532,1.20109415054321,1.25108790397644,1.30127811431885,947.11279296875
"14",2000,1000,"sgd",10,1024,"cuda",TRUE,1000,16,FALSE,0.195336103439331,0.824707508087158,0.860042333602905,0.894090175628662,0.929280519485474,0.969911575317383,0.999953269958496,1.03615021705627,1.07186079025269,1.09135961532593,947.48193359375
"15",2000,1000,"adam",10,128,"cuda",TRUE,1000,16,FALSE,1.23303079605103,1.66940188407898,2.11624956130981,2.55152702331543,2.98124814033508,3.40249037742615,3.81525635719299,4.23433804512024,4.67727160453796,5.12695264816284,1054.58239746094
"16",2000,1000,"sgd",10,128,"cuda",TRUE,1000,16,FALSE,0.83136510848999,0.950593948364258,1.06809520721436,1.19391441345215,1.31331300735474,1.46797800064087,1.59337472915649,1.71222567558289,1.83526730537415,1.95994091033936,1061.201171875
"17",2000,1000,"adam",10,16,"cuda",TRUE,1000,16,FALSE,4.20420026779175,7.73559474945068,11.2979500293732,14.8211033344269,20.2448723316193,25.886129617691,31.63152384758,37.3894946575165,42.169367313385,46.8141934871674,71.3684844970703
"18",2000,1000,"sgd",10,16,"cuda",TRUE,1000,16,FALSE,2.03609466552734,3.34870576858521,4.67522120475769,5.91288185119629,7.15173602104187,8.40004134178162,9.62927508354187,10.6520955562592,11.8834819793701,13.083423614502,695.654296875
"19",2000,1000,"adam",10,1024,"cuda",FALSE,1000,16,FALSE,0.175475835800171,0.247448921203613,0.33246636390686,0.399869680404663,0.467604398727417,0.54910683631897,0.615818500518799,0.692269802093506,0.75920844078064,0.833101749420166,947.124877929688
"20",2000,1000,"sgd",10,1024,"cuda",FALSE,1000,16,FALSE,0.0924792289733887,0.127871513366699,0.162233591079712,0.198676347732544,0.233204126358032,0.258716106414795,0.280669212341309,0.30424427986145,0.328211069107056,0.35546612739563,947.48193359375
"21",2000,1000,"adam",10,128,"cuda",FALSE,1000,16,FALSE,0.76526927947998,1.3732008934021,2.00006508827209,2.62442231178284,3.26496815681458,3.88340330123901,4.543297290802,5.20531535148621,5.84273838996887,6.49142050743103,593.432373046875
"22",2000,1000,"sgd",10,128,"cuda",FALSE,1000,16,FALSE,0.333911657333374,0.591846227645874,0.815147638320923,1.03533101081848,1.25921177864075,1.49245810508728,1.72322726249695,1.97326016426086,2.20811080932617,2.48486638069153,1061.201171875
"23",2000,1000,"adam",10,16,"cuda",FALSE,1000,16,FALSE,4.67968440055847,9.1009304523468,13.848340511322,18.6674091815948,23.4373953342438,27.56915974617,32.2529411315918,36.5857746601105,40.2704155445099,43.989620923996,65.9109497070312
"24",2000,1000,"sgd",10,16,"cuda",FALSE,1000,16,FALSE,1.33960437774658,2.72202968597412,4.08573842048645,5.38365626335144,6.75029921531677,8.11075282096863,9.47443580627441,10.8518273830414,12.1802852153778,13.4626007080078,695.654296875
"25",2000,1000,"adam",10,1024,"cuda",TRUE,500,16,FALSE,0.273474216461182,0.944286346435547,1.01317381858826,1.06723999977112,1.11983013153076,1.1808876991272,1.23366737365723,1.31318998336792,1.36575531959534,1.4181821346283,947.209045410156
"26",2000,1000,"sgd",10,1024,"cuda",TRUE,500,16,FALSE,0.16661262512207,0.768390655517578,0.783417224884033,0.797717332839966,0.812233448028564,0.831777572631836,0.846496820449829,0.86086368560791,0.87501859664917,0.889164686203003,947.457824707031
"27",2000,1000,"adam",10,128,"cuda",TRUE,500,16,FALSE,1.20411348342896,1.62882852554321,2.0777108669281,2.51446771621704,2.95008563995361,3.38838696479797,3.822829246521,4.26210117340088,4.70025515556335,5.1466224193573,255.293258666992
"28",2000,1000,"sgd",10,128,"cuda",TRUE,500,16,FALSE,0.802893400192261,0.908644676208496,1.0172016620636,1.12602925300598,1.23009181022644,1.35662317276001,1.47961902618408,1.58511304855347,1.6975576877594,1.82327604293823,1061.37561035156
"29",2000,1000,"adam",10,16,"cuda",TRUE,500,16,FALSE,4.15345692634583,7.67357563972473,12.4509155750275,17.2035958766937,22.1441876888275,27.1931111812592,32.1486525535583,37.207043170929,41.6635041236877,46.2373054027557,95.2766799926758
"30",2000,1000,"sgd",10,16,"cuda",TRUE,500,16,FALSE,2.07701802253723,3.37903809547424,5.00443387031555,6.88681268692017,8.85469722747803,11.5930099487305,14.5553176403046,17.4434537887573,19.3809099197388,21.6918303966522,695.620971679688
"31",2000,1000,"adam",10,1024,"cuda",FALSE,500,16,FALSE,0.334782361984253,0.451110363006592,0.585981845855713,0.671152830123901,0.764986276626587,0.868660688400269,0.956937789916992,1.05115604400635,1.14354109764099,1.24717354774475,947.209045410156
"32",2000,1000,"sgd",10,1024,"cuda",FALSE,500,16,FALSE,0.109745025634766,0.139663219451904,0.169965505599976,0.216297626495361,0.252022743225098,0.276658058166504,0.305812835693359,0.335475921630859,0.362525939941406,0.393095731735229,947.457824707031
"33",2000,1000,"adam",10,128,"cuda",FALSE,500,16,FALSE,0.921841621398926,1.47350382804871,2.08172202110291,2.69866061210632,3.27783370018005,4.63775610923767,5.58827567100525,6.38932061195374,7.29491639137268,8.20876932144165,469.155181884766
"34",2000,1000,"sgd",10,128,"cuda",FALSE,500,16,FALSE,0.425387859344482,0.674391031265259,1.31807351112366,1.57368779182434,1.7652645111084,1.99053740501404,2.17163777351379,2.34655284881592,2.52667474746704,2.73771500587463,1061.37561035156
"35",2000,1000,"adam",10,16,"cuda",FALSE,500,16,FALSE,6.30663657188416,11.185088634491,15.7964704036713,20.1888172626495,24.7556991577148,29.3816707134247,34.035632610321,38.5864629745483,43.1716372966766,47.8444063663483,92.3463745117188
"36",2000,1000,"sgd",10,16,"cuda",FALSE,500,16,FALSE,1.65314221382141,3.40069890022278,5.05670619010925,6.75372695922852,8.46216559410095,10.1103270053864,11.8782429695129,13.5826210975647,15.3043012619019,17.0489513874054,695.620971679688
"37",2000,1000,"adam",10,1024,"cuda",TRUE,2000,4,FALSE,0.242960929870605,0.817864656448364,0.846723556518555,0.873151779174805,0.902292013168335,0.932647705078125,0.966744184494019,0.990049362182617,1.01407480239868,1.03591465950012,44.2705383300781
"38",2000,1000,"sgd",10,1024,"cuda",TRUE,2000,4,FALSE,0.192730665206909,0.744400024414062,0.771909475326538,0.792020797729492,0.813567161560059,0.833468198776245,0.854214429855347,0.874204635620117,0.895321130752563,0.915157318115234,947.19091796875
"39",2000,1000,"adam",10,128,"cuda",TRUE,2000,4,FALSE,0.956939458847046,1.15571737289429,1.34231567382812,1.5582001209259,1.87734913825989,2.17302370071411,2.47652912139893,2.80159282684326,3.09538006782532,3.42557311058044,268.280975341797
"40",2000,1000,"sgd",10,128,"cuda",TRUE,2000,4,FALSE,2.11282515525818,2.39878058433533,2.68707728385925,2.97910737991333,3.26425933837891,3.54298663139343,3.81964468955994,4.10078477859497,4.42853212356567,4.70165348052979,1031.73266601562
"41",2000,1000,"adam",10,16,"cuda",TRUE,2000,4,FALSE,7.31147384643555,11.2455081939697,13.3731565475464,15.8101603984833,21.2247469425201,23.7774999141693,25.8956747055054,29.8606386184692,34.5913605690002,38.918548822403,439.54541015625
"42",2000,1000,"sgd",10,16,"cuda",TRUE,2000,4,FALSE,1.53179621696472,1.97375631332397,2.47149348258972,3.3105993270874,4.17785906791687,4.97920250892639,5.40672278404236,5.82536554336548,6.53733825683594,7.15769195556641,147.118194580078
"43",2000,1000,"adam",10,1024,"cuda",FALSE,2000,4,FALSE,0.302111864089966,0.33947229385376,0.374468803405762,0.424320459365845,0.522293090820312,0.588782787322998,0.633402585983276,0.724828481674194,0.82440185546875,1.18123006820679,44.2699928283691
"44",2000,1000,"sgd",10,1024,"cuda",FALSE,2000,4,FALSE,0.171246767044067,0.191960096359253,0.229733943939209,0.261336088180542,0.294599771499634,0.337274312973022,0.370377063751221,0.398831367492676,0.440111398696899,0.507710933685303,947.19091796875
"45",2000,1000,"adam",10,128,"cuda",FALSE,2000,4,FALSE,0.664932012557983,1.23468279838562,1.67732286453247,2.1735360622406,2.63346457481384,3.10831379890442,3.59951376914978,4.09076881408691,4.55768275260925,5.04983639717102,284.925537109375
"46",2000,1000,"sgd",10,128,"cuda",FALSE,2000,4,FALSE,0.210333585739136,0.309797048568726,0.513263463973999,0.71959114074707,0.916960477828979,1.16252112388611,1.40215349197388,1.59839391708374,1.79052567481995,2.04205584526062,688.4052734375
"47",2000,1000,"adam",10,16,"cuda",FALSE,2000,4,FALSE,1.72111320495605,3.26744055747986,5.33196258544922,8.74870657920837,12.4627771377563,16.1537108421326,18.0695264339447,19.9650526046753,21.6065037250519,23.0760307312012,395.06005859375
"48",2000,1000,"sgd",10,16,"cuda",FALSE,2000,4,FALSE,0.711666822433472,1.19654703140259,2.04228544235229,2.75477051734924,3.32745051383972,4.10193085670471,4.6545193195343,5.20438838005066,5.76970076560974,6.35182785987854,209.176879882812
