"n","p","epochs","batch_size","device","jit","latent","n_layers","Python","R","ratio"
2000,100,20,256,"cpu",FALSE,500,10,2.00531268119812,7.97178673744202,3.97533352887346
2000,100,20,256,"cpu",FALSE,1000,1,0.428821802139282,1.31007742881775,3.05506255111589
2000,100,20,256,"cpu",FALSE,1000,5,2.34455132484436,12.3701937198639,5.27614541374354
2000,100,20,256,"cpu",FALSE,1000,10,4.63811016082764,12.6911253929138,2.73627079841699
2000,100,20,256,"cpu",TRUE,100,1,0.357794046401978,1.25552177429199,3.50906278882412
2000,100,20,256,"cpu",TRUE,100,5,0.558424711227417,2.40160393714905,4.30067632907993
2000,100,20,256,"cpu",TRUE,100,10,0.79311203956604,4.11830806732178,5.19259305353019
2000,100,20,256,"cpu",TRUE,500,1,0.391492366790771,1.29271006584167,3.30200580010936
2000,100,20,256,"cpu",TRUE,500,5,1.18912816047668,5.1241660118103,4.30917892799392
2000,100,20,256,"cpu",TRUE,500,10,1.9976863861084,11.2653937339783,5.63922035626618
2000,100,20,256,"cpu",TRUE,1000,1,0.415798187255859,1.51925015449524,3.65381620473582
2000,100,20,256,"cpu",TRUE,1000,5,2.17202973365784,12.5891678333282,5.79603844194492
2000,100,20,256,"cpu",TRUE,1000,10,4.5792384147644,25.8141689300537,5.63721881062657
2000,100,20,256,"cuda",FALSE,100,1,0.464772462844849,0.842926740646362,1.81363313886294
2000,100,20,256,"cuda",FALSE,100,5,0.484260082244873,1.69121193885803,3.49236288693902
2000,100,20,256,"cuda",FALSE,100,10,0.603418111801147,2.86295175552368,4.74455721419769
2000,100,20,256,"cuda",FALSE,500,1,0.390433311462402,0.812970161437988,2.0822254084646
2000,100,20,256,"cuda",FALSE,500,5,0.486398458480835,1.73237204551697,3.56163144703969
2000,100,20,256,"cuda",FALSE,500,10,0.610193729400635,2.97194647789001,4.8704965893524
2000,100,20,256,"cuda",FALSE,1000,1,0.461707353591919,0.781278610229492,1.69215110860033
2000,100,20,256,"cuda",FALSE,1000,5,0.486539363861084,1.7936999797821,3.6866492477559
2000,100,20,256,"cuda",FALSE,1000,10,0.606878995895386,2.9379026889801,4.84100242198288
2000,100,20,256,"cuda",TRUE,100,1,0.382075071334839,1.29485011100769,3.38899396520147
2000,100,20,256,"cuda",TRUE,100,5,0.476607322692871,2.10405087471008,4.41464235761636
2000,100,20,256,"cuda",TRUE,100,10,0.586336135864258,3.25588870048523,5.55293883718434
2000,100,20,256,"cuda",TRUE,500,1,0.391167640686035,1.31392216682434,3.3589745933993
2000,100,20,256,"cuda",TRUE,500,5,0.559756755828857,2.13306474685669,3.81069942371337
2000,100,20,256,"cuda",TRUE,500,10,0.593296051025391,3.2394585609436,5.46010470716072
2000,100,20,256,"cuda",TRUE,1000,1,0.388318061828613,1.17138719558716,3.01656634273211
2000,100,20,256,"cuda",TRUE,1000,5,0.479473829269409,2.09826970100403,4.37619234443147
2000,100,20,256,"cuda",TRUE,1000,10,0.585272550582886,3.16829252243042,5.4133625765894
2000,250,20,16,"cpu",FALSE,100,1,2.50558519363403,11.1306426525116,4.44233254602212
2000,250,20,16,"cpu",FALSE,100,5,4.87416386604309,26.2054941654205,5.37640811544862
2000,250,20,16,"cpu",FALSE,100,10,8.05211400985718,45.6619946956635,5.67080826721596
2000,250,20,16,"cpu",FALSE,500,1,2.80961346626282,13.223123550415,4.70638531214175
2000,250,20,16,"cpu",FALSE,500,5,11.0165495872498,49.0350699424744,4.4510370106468
2000,250,20,16,"cpu",FALSE,500,10,22.1254951953888,87.2427294254303,3.94308595830265
2000,250,20,16,"cpu",FALSE,1000,1,3.23342370986938,14.5399615764618,4.49676964144274
2000,250,20,16,"cpu",FALSE,1000,5,21.3410935401917,70.66703748703,3.3113128600436
2000,250,20,16,"cpu",FALSE,1000,10,49.5158095359802,138.768753767014,2.802514087267
2000,250,20,16,"cpu",TRUE,100,1,2.50761580467224,10.8197250366211,4.31474590982461
2000,250,20,16,"cpu",TRUE,100,5,4.81665110588074,24.6201674938202,5.11146997210593
2000,250,20,16,"cpu",TRUE,100,10,7.75692892074585,42.4132051467896,5.46778313687467
2000,250,20,16,"cpu",TRUE,500,1,2.80824375152588,13.7894506454468,4.91034677383479
2000,250,20,16,"cpu",TRUE,500,5,11.1138019561768,63.5007274150848,5.71368175044659
2000,250,20,16,"cpu",TRUE,500,10,22.1600852012634,147.803720235825,6.66981732666796
2000,250,20,16,"cpu",TRUE,1000,1,3.26436424255371,14.5804312229156,4.46654544025679
2000,250,20,16,"cpu",TRUE,1000,5,21.8596470355988,162.307956457138,7.4250035324366
2000,250,20,16,"cpu",TRUE,1000,10,49.5289187431335,416.545488119125,8.41014701490678
2000,250,20,16,"cuda",FALSE,100,1,1.91592288017273,11.0378179550171,5.76109720764021
2000,250,20,16,"cuda",FALSE,100,5,3.09267401695251,25.0352237224579,8.09500890983891
2000,250,20,16,"cuda",FALSE,100,10,4.69468832015991,46.345094203949,9.87181492005211
2000,250,20,16,"cuda",FALSE,500,1,1.9284975528717,10.4808006286621,5.43469739593668
2000,250,20,16,"cuda",FALSE,500,5,3.29336667060852,29.9096755981445,9.0817933712246
2000,250,20,16,"cuda",FALSE,500,10,5.10847473144531,46.3958508968353,9.08213377492988
2000,250,20,16,"cuda",FALSE,1000,1,2.02720141410828,10.6507799625397,5.25393278063826
2000,250,20,16,"cuda",FALSE,1000,5,3.40424251556396,26.1234941482544,7.67380526763871
2000,250,20,16,"cuda",FALSE,1000,10,5.52584528923035,45.1022548675537,8.1620553068064
2000,250,20,16,"cuda",TRUE,100,1,1.92288255691528,10.794154882431,5.61352790039717
2000,250,20,16,"cuda",TRUE,100,5,2.99240303039551,23.7254943847656,7.92857584482187
2000,250,20,16,"cuda",TRUE,100,10,4.31270456314087,39.6639950275421,9.1970118627035
2000,250,20,16,"cuda",TRUE,500,1,1.90973377227783,10.6518096923828,5.57764115972975
2000,250,20,16,"cuda",TRUE,500,5,3.16364240646362,24.1332821846008,7.6283217519446
2000,250,20,16,"cuda",TRUE,500,10,4.68920469284058,40.8820095062256,8.71832478728083
2000,250,20,16,"cuda",TRUE,1000,1,2.02284550666809,10.5963053703308,5.23831668577814
2000,250,20,16,"cuda",TRUE,1000,5,3.30572319030762,24.5805456638336,7.43575437166178
2000,250,20,16,"cuda",TRUE,1000,10,5.46099877357483,41.5175225734711,7.60255116232031
2000,250,20,128,"cpu",FALSE,100,1,0.520795822143555,1.75403475761414,3.36798930220805
2000,250,20,128,"cpu",FALSE,100,5,0.868447780609131,4.08401656150818,4.70266221262451
2000,250,20,128,"cpu",FALSE,100,10,1.27979612350464,6.97459435462952,5.44976987079008
2000,250,20,128,"cpu",FALSE,500,1,0.615191459655762,2.19923496246338,3.57487889005155
2000,250,20,128,"cpu",FALSE,500,5,1.7690794467926,6.84395861625671,3.86865532165049
2000,250,20,128,"cpu",FALSE,500,10,3.34169673919678,12.7945876121521,3.82876981686479
2000,250,20,128,"cpu",FALSE,1000,1,0.649497747421265,2.47978973388672,3.81801129215977
2000,250,20,128,"cpu",FALSE,1000,5,3.30222153663635,11.413001537323,3.45615865280447
2000,250,20,128,"cpu",FALSE,1000,10,7.33698916435242,21.927276134491,2.98859322854491
2000,250,20,128,"cpu",TRUE,100,1,0.5119309425354,2.0430691242218,3.99090766833364
2000,250,20,128,"cpu",TRUE,100,5,0.84497857093811,4.18207287788391,4.94932418610439
2000,250,20,128,"cpu",TRUE,100,10,1.28015899658203,7.20192885398865,5.62580810135107
2000,250,20,128,"cpu",TRUE,500,1,0.602960824966431,2.22617793083191,3.69207722733206
2000,250,20,128,"cpu",TRUE,500,5,1.79307317733765,10.0161623954773,5.58603102320079
2000,250,20,128,"cpu",TRUE,500,10,3.3162214756012,20.0213620662689,6.03740196894999
2000,250,20,128,"cpu",TRUE,1000,1,0.686878681182861,2.6237895488739,3.81987332079592
2000,250,20,128,"cpu",TRUE,1000,5,3.6488049030304,22.5471692085266,6.17932989231646
2000,250,20,128,"cpu",TRUE,1000,10,7.19525861740112,47.6096596717834,6.61681006943148
2000,250,20,128,"cuda",FALSE,100,1,0.476048231124878,1.46513319015503,3.07769905308333
2000,250,20,128,"cuda",FALSE,100,5,0.623903274536133,3.22588276863098,5.17048539459806
2000,250,20,128,"cuda",FALSE,100,10,0.809696674346924,5.80518054962158,7.16957440180159
2000,250,20,128,"cuda",FALSE,500,1,0.482165098190308,1.50953102111816,3.13073473543362
2000,250,20,128,"cuda",FALSE,500,5,0.641432285308838,3.37151002883911,5.25622128174573
2000,250,20,128,"cuda",FALSE,500,10,0.841988801956177,6.15414047241211,7.3090526359903
2000,250,20,128,"cuda",FALSE,1000,1,0.477985382080078,1.53009152412415,3.20112618813897
2000,250,20,128,"cuda",FALSE,1000,5,0.649189710617065,3.37175345420837,5.19378757713745
2000,250,20,128,"cuda",FALSE,1000,10,0.846225738525391,5.90425944328308,6.97716835412224
2000,250,20,128,"cuda",TRUE,100,1,0.479431629180908,2.13937711715698,4.46231951949443
2000,250,20,128,"cuda",TRUE,100,5,0.610064029693604,3.46605658531189,5.68146361137317
2000,250,20,128,"cuda",TRUE,100,10,0.777319669723511,5.72324180603027,7.36279040522158
2000,250,20,128,"cuda",TRUE,500,1,0.467978477478027,2.01646327972412,4.30888037969395
2000,250,20,128,"cuda",TRUE,500,5,0.624791383743286,3.61319422721863,5.78304106175577
2000,250,20,128,"cuda",TRUE,500,10,0.810414552688599,5.85687494277954,7.22701106902512
2000,250,20,128,"cuda",TRUE,1000,1,0.480458974838257,1.83583760261536,3.8210080334817
2000,250,20,128,"cuda",TRUE,1000,5,0.63160514831543,3.56678509712219,5.64717546498038
2000,250,20,128,"cuda",TRUE,1000,10,0.811178922653198,5.76375460624695,7.10540479453645
2000,250,20,256,"cpu",FALSE,100,1,0.402173280715942,1.16486501693726,2.89642567716977
2000,250,20,256,"cpu",FALSE,100,5,0.60607385635376,2.20868587493896,3.64425201942677
2000,250,20,256,"cpu",FALSE,100,10,0.850149393081665,3.73647975921631,4.39508607501574
2000,250,20,256,"cpu",FALSE,500,1,0.444579601287842,1.39382338523865,3.13514920882801
2000,250,20,256,"cpu",FALSE,500,5,1.14972853660583,4.16975617408752,3.62673104244002
2000,250,20,256,"cpu",FALSE,500,10,2.17057466506958,8.05060458183289,3.70897380836002
2000,250,20,256,"cpu",FALSE,1000,1,0.472983360290527,1.41483592987061,2.99130170034217
2000,250,20,256,"cpu",FALSE,1000,5,2.30265402793884,11.9725069999695,5.1994380635142
2000,250,20,256,"cpu",FALSE,1000,10,4.67357349395752,13.3104860782623,2.84803183163194
2000,250,20,256,"cpu",TRUE,100,1,0.392189741134644,1.44176006317139,3.67617995055209
2000,250,20,256,"cpu",TRUE,100,5,0.593224763870239,2.53646922111511,4.27573050822594
2000,250,20,256,"cpu",TRUE,100,10,0.965408563613892,4.26753044128418,4.4204398035472
2000,250,20,256,"cpu",TRUE,500,1,0.452540636062622,1.37700462341309,3.04283088341826
2000,250,20,256,"cpu",TRUE,500,5,1.1466326713562,5.27636790275574,4.60162006069042
2000,250,20,256,"cpu",TRUE,500,10,2.12056303024292,11.6878519058228,5.51167389940015
2000,250,20,256,"cpu",TRUE,1000,1,0.481266975402832,1.50096654891968,3.11878151968216
2000,250,20,256,"cpu",TRUE,1000,5,2.31437826156616,12.11199259758,5.23336776823323
2000,250,20,256,"cpu",TRUE,1000,10,4.72879028320312,26.7237818241119,5.65129350714409
2000,250,20,256,"cuda",FALSE,100,1,0.348465442657471,0.90374231338501,2.59349192991099
2000,250,20,256,"cuda",FALSE,100,5,0.42875337600708,1.67246174812317,3.90075470355142
2000,250,20,256,"cuda",FALSE,100,10,0.528541564941406,2.93007469177246,5.54369776404867
2000,250,20,256,"cuda",FALSE,500,1,0.346118927001953,0.778455972671509,2.24909969360652
2000,250,20,256,"cuda",FALSE,500,5,0.429613590240479,1.72204995155334,4.00836935952006
2000,250,20,256,"cuda",FALSE,500,10,0.526282548904419,2.94214701652527,5.59043240679373
2000,250,20,256,"cuda",FALSE,1000,1,0.423507928848267,0.78659725189209,1.85733772217972
2000,250,20,256,"cuda",FALSE,1000,5,0.434548854827881,1.79396319389343,4.12833487871921
2000,250,20,256,"cuda",FALSE,1000,10,0.52599310874939,2.89674115180969,5.50718460684215
2000,250,20,256,"cuda",TRUE,100,1,0.353707075119019,1.27493214607239,3.6044858464971
2000,250,20,256,"cuda",TRUE,100,5,0.422642469406128,2.07199907302856,4.90248667139393
2000,250,20,256,"cuda",TRUE,100,10,0.583918809890747,3.25388264656067,5.57249157150714
2000,250,20,256,"cuda",TRUE,500,1,0.34489369392395,1.25924491882324,3.65111030154383
2000,250,20,256,"cuda",TRUE,500,5,0.421785354614258,2.14124035835266,5.07661144448916
2000,250,20,256,"cuda",TRUE,500,10,0.510299682617188,3.30716109275818,6.48082137891338
2000,250,20,256,"cuda",TRUE,1000,1,0.343647480010986,1.18152761459351,3.43819665011289
2000,250,20,256,"cuda",TRUE,1000,5,0.423110961914062,2.08014631271362,4.91631392224746
2000,250,20,256,"cuda",TRUE,1000,10,0.587599754333496,3.12796306610107,5.32328858722731
2000,500,20,16,"cpu",FALSE,100,1,2.64181590080261,12.8276643753052,4.85562388030446
2000,500,20,16,"cpu",FALSE,100,5,5.02618598937988,29.3394842147827,5.83732561365134
2000,500,20,16,"cpu",FALSE,100,10,8.22408056259155,52.8775596618652,6.4296013711717
2000,500,20,16,"cpu",FALSE,500,1,3.09655237197876,14.0943245887756,4.55161834700992
2000,500,20,16,"cpu",FALSE,500,5,11.3607122898102,45.2973058223724,3.98718888981998
2000,500,20,16,"cpu",FALSE,500,10,22.7136931419373,88.2387058734894,3.88482424773849
2000,500,20,16,"cpu",FALSE,1000,1,3.26355504989624,17.1440479755402,5.25318179513634
2000,500,20,16,"cpu",FALSE,1000,5,22.0641582012177,68.6823489665985,3.11284701370606
2000,500,20,16,"cpu",FALSE,1000,10,49.8360884189606,142.668201684952,2.86274878729593
2000,500,20,16,"cpu",TRUE,100,1,2.71195149421692,12.4480726718903,4.5900793942794
2000,500,20,16,"cpu",TRUE,100,5,4.97150874137878,27.3876965045929,5.50893057406096
2000,500,20,16,"cpu",TRUE,100,10,7.93801617622375,46.8322098255157,5.89973726254039
2000,500,20,16,"cpu",TRUE,500,1,3.02626967430115,15.0511417388916,4.97349653492706
2000,500,20,16,"cpu",TRUE,500,5,10.9564323425293,73.1214928627014,6.67384150029089
2000,500,20,16,"cpu",TRUE,500,10,22.4493596553802,148.814401626587,6.62889293552397
2000,500,20,16,"cpu",TRUE,1000,1,3.24634623527527,18.754390001297,5.77707633200337
2000,500,20,16,"cpu",TRUE,1000,5,22.5659961700439,161.639643192291,7.16297397084847
2000,500,20,16,"cpu",TRUE,1000,10,49.4832775592804,421.828377246857,8.52466526174446
2000,500,20,16,"cuda",FALSE,100,1,1.94618558883667,11.2940099239349,5.80315155384841
2000,500,20,16,"cuda",FALSE,100,5,3.14465117454529,25.6971213817596,8.17169217042821
2000,500,20,16,"cuda",FALSE,100,10,4.96316337585449,43.9936728477478,8.8640388228553
2000,500,20,16,"cuda",FALSE,500,1,2.03900599479675,10.6248047351837,5.21077660502061
2000,500,20,16,"cuda",FALSE,500,5,3.34036207199097,29.8379514217377,8.93255005854898
2000,500,20,16,"cuda",FALSE,500,10,5.18989324569702,46.0762603282928,8.8780747786084
2000,500,20,16,"cuda",FALSE,1000,1,2.05080628395081,10.5602395534515,5.14931109588155
2000,500,20,16,"cuda",FALSE,1000,5,3.4614360332489,25.9482755661011,7.49639031802245
2000,500,20,16,"cuda",FALSE,1000,10,5.60179042816162,45.3623960018158,8.0978388219894
2000,500,20,16,"cuda",TRUE,100,1,1.94106674194336,11.8193418979645,6.08909608441964
2000,500,20,16,"cuda",TRUE,100,5,3.030766248703,23.5370852947235,7.76605101260978
2000,500,20,16,"cuda",TRUE,100,10,4.35829758644104,40.1002819538116,9.20090497688049
2000,500,20,16,"cuda",TRUE,500,1,2.03385496139526,10.7348077297211,5.27805961264653
2000,500,20,16,"cuda",TRUE,500,5,3.19967412948608,24.8621542453766,7.77021447786304
2000,500,20,16,"cuda",TRUE,500,10,4.72380971908569,40.7834348678589,8.63358968568968
2000,500,20,16,"cuda",TRUE,1000,1,2.03570485115051,10.8142447471619,5.31228519745878
2000,500,20,16,"cuda",TRUE,1000,5,3.32707619667053,24.1546556949615,7.26002479869067
2000,500,20,16,"cuda",TRUE,1000,10,5.6110143661499,40.600989818573,7.23594472748286
2000,500,20,128,"cpu",FALSE,100,1,0.588873624801636,2.05593729019165,3.49130476149989
2000,500,20,128,"cpu",FALSE,100,5,0.935730457305908,4.30254220962524,4.59805724611426
2000,500,20,128,"cpu",FALSE,100,10,1.34361958503723,7.66892123222351,5.70765811813543
2000,500,20,128,"cpu",FALSE,500,1,0.671505928039551,2.32899856567383,3.46832167583881
2000,500,20,128,"cpu",FALSE,500,5,1.83929514884949,6.94864225387573,3.77788320608698
2000,500,20,128,"cpu",FALSE,500,10,3.39342141151428,13.1986770629883,3.88948953354382
2000,500,20,128,"cpu",FALSE,1000,1,0.701850891113281,3.7723286151886,5.37482913102084
2000,500,20,128,"cpu",FALSE,1000,5,3.34965205192566,11.9199848175049,3.55857403477245
2000,500,20,128,"cpu",FALSE,1000,10,7.34687471389771,22.742354631424,3.09551414949318
2000,500,20,128,"cpu",TRUE,100,1,0.59672999382019,2.32953810691833,3.9038394768879
2000,500,20,128,"cpu",TRUE,100,5,0.927807569503784,4.78397703170776,5.15621685891866
2000,500,20,128,"cpu",TRUE,100,10,1.33092737197876,7.88904118537903,5.92747684920626
2000,500,20,128,"cpu",TRUE,500,1,0.682940483093262,2.43944382667542,3.57197133142024
2000,500,20,128,"cpu",TRUE,500,5,1.76162791252136,10.850545167923,6.15938535646438
2000,500,20,128,"cpu",TRUE,500,10,3.45493578910828,22.3851664066315,6.47918449807403
2000,500,20,128,"cpu",TRUE,1000,1,0.688874483108521,3.45426726341248,5.01436378921342
2000,500,20,128,"cpu",TRUE,1000,5,3.48586440086365,25.2888085842133,7.25467364076119
2000,500,20,128,"cpu",TRUE,1000,10,7.28472423553467,54.239241361618,7.44561353428323
2000,500,20,128,"cuda",FALSE,100,1,0.475417137145996,1.5985255241394,3.36236412035039
2000,500,20,128,"cuda",FALSE,100,5,0.639140367507935,3.26421594619751,5.10719727956627
2000,500,20,128,"cuda",FALSE,100,10,0.821871042251587,5.76002049446106,7.00842370438188
2000,500,20,128,"cuda",FALSE,500,1,0.477595567703247,1.51817536354065,3.17878863667337
2000,500,20,128,"cuda",FALSE,500,5,0.648033380508423,3.46099519729614,5.34076685151739
2000,500,20,128,"cuda",FALSE,500,10,0.849360227584839,5.83772540092468,6.87308542516088
2000,500,20,128,"cuda",FALSE,1000,1,0.479571580886841,1.43007016181946,2.98197436798678
2000,500,20,128,"cuda",FALSE,1000,5,0.655189037322998,3.30116248130798,5.0384885784964
2000,500,20,128,"cuda",FALSE,1000,10,0.857993125915527,5.78567814826965,6.74326865042887
2000,500,20,128,"cuda",TRUE,100,1,0.484127998352051,1.87270736694336,3.86820711323858
2000,500,20,128,"cuda",TRUE,100,5,0.618388414382935,3.52037262916565,5.69281789129004
2000,500,20,128,"cuda",TRUE,100,10,0.78654670715332,5.74596834182739,7.30531103820048
2000,500,20,128,"cuda",TRUE,500,1,0.470124483108521,2.19699335098267,4.67321620107058
2000,500,20,128,"cuda",TRUE,500,5,0.630280256271362,3.55460023880005,5.63971376769518
2000,500,20,128,"cuda",TRUE,500,10,0.806162357330322,5.87775659561157,7.2910333038574
2000,500,20,128,"cuda",TRUE,1000,1,0.47156548500061,1.82686686515808,3.87404702690596
2000,500,20,128,"cuda",TRUE,1000,5,0.636009454727173,3.5407497882843,5.56713388766078
2000,500,20,128,"cuda",TRUE,1000,10,0.824296951293945,5.7319540977478,6.95374899634171
2000,500,20,256,"cpu",FALSE,100,1,0.434244871139526,1.24097037315369,2.8577663333068
2000,500,20,256,"cpu",FALSE,100,5,0.653264045715332,2.3932044506073,3.66345655528418
2000,500,20,256,"cpu",FALSE,100,10,0.933236837387085,4.00820398330688,4.29494831615222
2000,500,20,256,"cpu",FALSE,500,1,0.485691070556641,1.48478960990906,3.05706590036208
2000,500,20,256,"cpu",FALSE,500,5,1.17451739311218,4.33675932884216,3.69237556997842
2000,500,20,256,"cpu",FALSE,500,10,2.31331133842468,7.7895073890686,3.36725422976273
