n,p,epochs,batch_size,device,jit,latent,n_layers,time
2000,500,20,128,cpu,True,100,1,0.5967299938201904
2000,500,20,128,cpu,True,100,5,0.9278075695037842
2000,500,20,128,cpu,True,100,10,1.3309273719787598
2000,500,20,128,cpu,True,500,1,0.6829404830932617
2000,500,20,128,cpu,True,500,5,1.7616279125213623
2000,500,20,128,cpu,True,500,10,3.4549357891082764
2000,500,20,128,cpu,True,1000,1,0.6888744831085205
2000,500,20,128,cpu,True,1000,5,3.4858644008636475
2000,500,20,128,cpu,True,1000,10,7.284724235534668
2000,500,20,128,cpu,False,100,1,0.5888736248016357
2000,500,20,128,cpu,False,100,5,0.9357304573059082
2000,500,20,128,cpu,False,100,10,1.3436195850372314
2000,500,20,128,cpu,False,500,1,0.6715059280395508
2000,500,20,128,cpu,False,500,5,1.8392951488494873
2000,500,20,128,cpu,False,500,10,3.3934214115142822
2000,500,20,128,cpu,False,1000,1,0.7018508911132812
2000,500,20,128,cpu,False,1000,5,3.349652051925659
2000,500,20,128,cpu,False,1000,10,7.346874713897705
2000,500,20,128,cuda,True,100,1,0.4841279983520508
2000,500,20,128,cuda,True,100,5,0.6183884143829346
2000,500,20,128,cuda,True,100,10,0.7865467071533203
2000,500,20,128,cuda,True,500,1,0.4701244831085205
2000,500,20,128,cuda,True,500,5,0.6302802562713623
2000,500,20,128,cuda,True,500,10,0.8061623573303223
2000,500,20,128,cuda,True,1000,1,0.47156548500061035
2000,500,20,128,cuda,True,1000,5,0.6360094547271729
2000,500,20,128,cuda,True,1000,10,0.8242969512939453
2000,500,20,128,cuda,False,100,1,0.4754171371459961
2000,500,20,128,cuda,False,100,5,0.6391403675079346
2000,500,20,128,cuda,False,100,10,0.8218710422515869
2000,500,20,128,cuda,False,500,1,0.47759556770324707
2000,500,20,128,cuda,False,500,5,0.6480333805084229
2000,500,20,128,cuda,False,500,10,0.8493602275848389
2000,500,20,128,cuda,False,1000,1,0.4795715808868408
2000,500,20,128,cuda,False,1000,5,0.655189037322998
2000,500,20,128,cuda,False,1000,10,0.8579931259155273
2000,500,20,256,cpu,True,100,1,0.4633173942565918
2000,500,20,256,cpu,True,100,5,0.7741999626159668
2000,500,20,256,cpu,True,100,10,1.2839431762695312
2000,500,20,256,cpu,True,500,1,0.6119661331176758
2000,500,20,256,cpu,True,500,5,1.4096829891204834
2000,500,20,256,cpu,True,500,10,2.378488779067993
2000,500,20,256,cpu,True,1000,1,0.6444568634033203
2000,500,20,256,cpu,True,1000,5,2.7515950202941895
2000,500,20,256,cpu,True,1000,10,5.491791009902954
2000,500,20,256,cpu,False,100,1,0.43424487113952637
2000,500,20,256,cpu,False,100,5,0.653264045715332
2000,500,20,256,cpu,False,100,10,0.933236837387085
2000,500,20,256,cpu,False,500,1,0.4856910705566406
2000,500,20,256,cpu,False,500,5,1.1745173931121826
2000,500,20,256,cpu,False,500,10,2.3133113384246826
2000,500,20,256,cpu,False,1000,1,0.5074772834777832
2000,500,20,256,cpu,False,1000,5,2.5571770668029785
2000,500,20,256,cpu,False,1000,10,5.376552581787109
2000,500,20,256,cuda,True,100,1,0.4978213310241699
2000,500,20,256,cuda,True,100,5,0.5823197364807129
2000,500,20,256,cuda,True,100,10,0.7885892391204834
2000,500,20,256,cuda,True,500,1,0.4898207187652588
2000,500,20,256,cuda,True,500,5,0.5819039344787598
2000,500,20,256,cuda,True,500,10,0.68459153175354
2000,500,20,256,cuda,True,1000,1,0.4905068874359131
2000,500,20,256,cuda,True,1000,5,0.5808882713317871
2000,500,20,256,cuda,True,1000,10,0.7655882835388184
2000,500,20,256,cuda,False,100,1,0.49176883697509766
2000,500,20,256,cuda,False,100,5,0.5888156890869141
2000,500,20,256,cuda,False,100,10,0.7016680240631104
2000,500,20,256,cuda,False,500,1,0.4922447204589844
2000,500,20,256,cuda,False,500,5,0.5865719318389893
2000,500,20,256,cuda,False,500,10,0.7900071144104004
2000,500,20,256,cuda,False,1000,1,0.49175477027893066
2000,500,20,256,cuda,False,1000,5,0.589000940322876
2000,500,20,256,cuda,False,1000,10,0.7117359638214111
