n,p,optimizer,epochs,batch_size,device,jit,latent,n_layers,loss,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10
2000,1000,adam,10,1024,cpu,False,2000,4,198.86343383789062,0.23644661903381348,0.42393064498901367,0.6197376251220703,0.8392219543457031,1.0176472663879395,1.1996285915374756,1.36053466796875,1.5320842266082764,1.693166971206665,1.8532185554504395
2000,1000,adam,10,1024,cpu,False,2000,1,362.73883056640625,0.051532745361328125,0.07544422149658203,0.09959721565246582,0.12607836723327637,0.15125513076782227,0.17682909965515137,0.20227599143981934,0.22987651824951172,0.25507593154907227,0.2803976535797119
2000,1000,adam,10,1024,cpu,False,1000,16,1042.12451171875,0.2997090816497803,0.5353868007659912,0.7952337265014648,1.057809591293335,1.3472881317138672,1.5658478736877441,1.7792322635650635,1.990234136581421,2.202965021133423,2.415196180343628
2000,1000,adam,10,1024,cpu,False,1000,4,104.75885772705078,0.08529186248779297,0.13997292518615723,0.1919231414794922,0.24265456199645996,0.29482579231262207,0.3505527973175049,0.4056572914123535,0.46173977851867676,0.5131251811981201,0.5668818950653076
2000,1000,adam,10,1024,cpu,False,1000,1,592.3432006835938,0.03820037841796875,0.05463361740112305,0.07113480567932129,0.08845734596252441,0.10443782806396484,0.11876893043518066,0.13319754600524902,0.14940738677978516,0.16216158866882324,0.17599749565124512
2000,1000,adam,10,1024,cpu,False,500,16,663.14599609375,0.1205756664276123,0.19866371154785156,0.267911434173584,0.3385756015777588,0.41918444633483887,0.499072790145874,0.5821254253387451,0.6614630222320557,0.7399325370788574,0.8928737640380859
2000,1000,adam,10,1024,cpu,False,500,4,91.85665130615234,0.04348874092102051,0.06289482116699219,0.08116316795349121,0.09981846809387207,0.11922121047973633,0.13950657844543457,0.15932965278625488,0.178330659866333,0.19753122329711914,0.21635746955871582
2000,1000,adam,10,1024,cpu,False,500,1,748.2241821289062,0.029195308685302734,0.03646206855773926,0.04388022422790527,0.0509181022644043,0.057750701904296875,0.06504130363464355,0.0718543529510498,0.07908892631530762,0.08664178848266602,0.0935361385345459
2000,1000,adam,10,1024,cuda,True,2000,16,947.1419677734375,0.024779319763183594,0.030799150466918945,0.03640460968017578,0.046600341796875,0.14087200164794922,0.23370146751403809,0.31917452812194824,0.4049818515777588,0.4901406764984131,0.5763339996337891
2000,1000,adam,10,1024,cuda,True,2000,4,44.27220153808594,0.014007568359375,0.016446352005004883,0.018582582473754883,0.02071380615234375,0.02284693717956543,0.024982929229736328,0.027122974395751953,0.029239177703857422,0.031365394592285156,0.03346753120422363
2000,1000,adam,10,1024,cuda,True,2000,1,319.2913513183594,0.006976604461669922,0.008684158325195312,0.010137081146240234,0.011582136154174805,0.013009071350097656,0.014430999755859375,0.015839338302612305,0.01727581024169922,0.018714189529418945,0.020163774490356445
2000,1000,adam,10,1024,cuda,True,1000,16,946.7620849609375,0.018279314041137695,0.0237734317779541,0.029237985610961914,0.03466606140136719,0.05835247039794922,0.09457278251647949,0.13146686553955078,0.16074156761169434,0.18178248405456543,0.20300555229187012
2000,1000,adam,10,1024,cuda,True,1000,4,99.1288833618164,0.010100841522216797,0.012506484985351562,0.014876604080200195,0.017193317413330078,0.01951456069946289,0.021818876266479492,0.02415156364440918,0.026422500610351562,0.028692245483398438,0.030931472778320312
2000,1000,adam,10,1024,cuda,True,1000,1,528.9628295898438,0.006685733795166016,0.00819087028503418,0.009669303894042969,0.011165618896484375,0.012710809707641602,0.014273881912231445,0.015802621841430664,0.017356157302856445,0.019025087356567383,0.020689010620117188
2000,1000,adam,10,1024,cuda,True,500,16,947.2090454101562,0.02113962173461914,0.0267181396484375,0.032263994216918945,0.037783145904541016,0.043268680572509766,0.048879384994506836,0.05450749397277832,0.0601506233215332,0.06579399108886719,0.07195782661437988
2000,1000,adam,10,1024,cuda,True,500,4,72.68842315673828,0.018064498901367188,0.02038741111755371,0.022708654403686523,0.02505970001220703,0.027349472045898438,0.029650211334228516,0.03195333480834961,0.03418684005737305,0.03643012046813965,0.038637638092041016
2000,1000,adam,10,1024,cuda,True,500,1,675.8482055664062,0.005896806716918945,0.00735926628112793,0.008817195892333984,0.01025080680847168,0.011678218841552734,0.013104438781738281,0.014538764953613281,0.016022443771362305,0.01742720603942871,0.018854379653930664
2000,1000,adam,10,1024,cuda,False,2000,16,947.1419677734375,0.026707887649536133,0.03317880630493164,0.039202213287353516,0.04557299613952637,0.14275097846984863,0.22906112670898438,0.31537818908691406,0.4017677307128906,0.48732948303222656,0.5735182762145996
2000,1000,adam,10,1024,cuda,False,2000,4,44.27220153808594,0.011541366577148438,0.014127731323242188,0.01637744903564453,0.018607616424560547,0.020822525024414062,0.02306389808654785,0.02535557746887207,0.027637958526611328,0.029918670654296875,0.03212475776672363
2000,1000,adam,10,1024,cuda,False,2000,1,319.2913513183594,0.00796961784362793,0.00964045524597168,0.01107025146484375,0.012498855590820312,0.013915061950683594,0.015336751937866211,0.0167539119720459,0.018155336380004883,0.019562959671020508,0.020989179611206055
2000,1000,adam,10,1024,cuda,False,1000,16,946.7620849609375,0.02015852928161621,0.026174068450927734,0.032030582427978516,0.03779721260070801,0.054311275482177734,0.09077954292297363,0.12774276733398438,0.16416335105895996,0.19996094703674316,0.23647522926330566
2000,1000,adam,10,1024,cuda,False,1000,4,99.1288833618164,0.009857416152954102,0.012285232543945312,0.014645099639892578,0.017008304595947266,0.019357919692993164,0.021619558334350586,0.023969173431396484,0.026320695877075195,0.02871537208557129,0.0309751033782959
2000,1000,adam,10,1024,cuda,False,1000,1,528.9628295898438,0.008208274841308594,0.009735107421875,0.011212825775146484,0.012695550918579102,0.014159202575683594,0.015616178512573242,0.017058134078979492,0.018535852432250977,0.019986391067504883,0.02145552635192871
2000,1000,adam,10,1024,cuda,False,500,16,947.2090454101562,0.018213987350463867,0.02438807487487793,0.030395030975341797,0.03656768798828125,0.04286623001098633,0.04911065101623535,0.05530858039855957,0.0615696907043457,0.06779861450195312,0.07410240173339844
2000,1000,adam,10,1024,cuda,False,500,4,72.68842315673828,0.009820222854614258,0.012295961380004883,0.014702081680297852,0.017096281051635742,0.01943349838256836,0.021741867065429688,0.024075031280517578,0.02649688720703125,0.02880406379699707,0.031118154525756836
2000,1000,adam,10,1024,cuda,False,500,1,675.8482055664062,0.007627725601196289,0.009174823760986328,0.010668039321899414,0.012125730514526367,0.013555765151977539,0.0149993896484375,0.01640462875366211,0.01781606674194336,0.019243478775024414,0.02069401741027832
2000,1000,adam,10,128,cpu,True,2000,16,1050.3868408203125,3.4360320568084717,6.261140584945679,8.894623517990112,11.581977844238281,14.2084481716156,16.840588331222534,19.466213941574097,22.071452379226685,24.647854328155518,27.226398468017578
2000,1000,adam,10,128,cpu,True,2000,4,532.3251953125,0.6309974193572998,1.2389593124389648,1.820622444152832,2.4160542488098145,2.998136520385742,3.549224853515625,4.10957407951355,4.693916082382202,5.261888027191162,5.8164801597595215
2000,1000,adam,10,128,cpu,True,2000,1,0.003958787303417921,0.13947248458862305,0.2497389316558838,0.3537280559539795,0.45211076736450195,0.5490097999572754,0.6445627212524414,0.7450330257415771,0.839447021484375,0.9234068393707275,1.0080633163452148
2000,1000,adam,10,128,cpu,True,1000,16,631.4647827148438,1.2271983623504639,2.3135440349578857,3.360970973968506,4.4696056842803955,5.564109563827515,6.678206920623779,7.684079170227051,8.74999737739563,9.850966930389404,10.978240489959717
2000,1000,adam,10,128,cpu,True,1000,4,410.2588806152344,0.3145430088043213,0.5922231674194336,0.870701789855957,1.149930715560913,1.4339759349822998,1.7433714866638184,2.01930832862854,2.297374963760376,2.5778095722198486,2.8800675868988037
2000,1000,adam,10,128,cpu,True,1000,1,0.06070350855588913,0.08617711067199707,0.1474137306213379,0.20775532722473145,0.2698342800140381,0.330981969833374,0.38634443283081055,0.4437580108642578,0.5018017292022705,0.5578885078430176,0.616361141204834
2000,1000,adam,10,128,cpu,True,500,16,277.47772216796875,0.3311614990234375,0.6725301742553711,0.9727315902709961,1.2794253826141357,1.5724809169769287,1.8774855136871338,2.1843459606170654,2.500931978225708,2.8236544132232666,3.1227855682373047
2000,1000,adam,10,128,cpu,True,500,4,373.4026184082031,0.12408113479614258,0.21152591705322266,0.3015718460083008,0.3898179531097412,0.4824552536010742,0.5781385898590088,0.6786785125732422,0.7973237037658691,0.8936581611633301,0.9880146980285645
2000,1000,adam,10,128,cpu,True,500,1,1.1422996520996094,0.05211758613586426,0.080047607421875,0.10843563079833984,0.13809466361999512,0.16722702980041504,0.19577765464782715,0.22130751609802246,0.24544548988342285,0.27405452728271484,0.30267953872680664
2000,1000,adam,10,128,cpu,False,2000,16,1050.3868408203125,3.139594793319702,5.832624912261963,8.381351947784424,10.904596328735352,13.65784502029419,16.422851085662842,19.155198097229004,21.83244514465332,24.58417820930481,27.261343479156494
2000,1000,adam,10,128,cpu,False,2000,4,532.3251953125,0.8207125663757324,1.497955560684204,2.134033441543579,2.7656328678131104,3.3825347423553467,4.0054686069488525,4.589160442352295,5.175295829772949,5.742142200469971,6.334352016448975
2000,1000,adam,10,128,cpu,False,2000,1,0.003958787303417921,0.150360107421875,0.27898144721984863,0.40639638900756836,0.523463249206543,0.6401188373565674,0.7559010982513428,0.8728704452514648,0.9843523502349854,1.0911903381347656,1.196584701538086
2000,1000,adam,10,128,cpu,False,1000,16,631.4647827148438,1.2502355575561523,2.3446226119995117,3.415337324142456,4.508530378341675,5.573994159698486,6.644386291503906,7.710594892501831,8.800829410552979,9.880427360534668,10.968241214752197
2000,1000,adam,10,128,cpu,False,1000,4,410.2588806152344,0.3430356979370117,0.62343430519104,0.9128174781799316,1.1940782070159912,1.4765784740447998,1.7627198696136475,2.0711910724639893,2.3541855812072754,2.634544610977173,2.9265270233154297
2000,1000,adam,10,128,cpu,False,1000,1,0.06070350855588913,0.09558343887329102,0.16654157638549805,0.23311710357666016,0.2975761890411377,0.36376333236694336,0.4258131980895996,0.48767590522766113,0.5483217239379883,0.6099057197570801,0.6740002632141113
2000,1000,adam,10,128,cpu,False,500,16,277.47772216796875,0.32830333709716797,0.6517105102539062,1.034581184387207,1.3717949390411377,1.7018699645996094,2.050722360610962,2.3737545013427734,2.6979808807373047,3.0239155292510986,3.348579168319702
2000,1000,adam,10,128,cpu,False,500,4,373.4026184082031,0.1260828971862793,0.22578024864196777,0.32842159271240234,0.4230327606201172,0.5136284828186035,0.6048018932342529,0.6943540573120117,0.7903378009796143,0.9005177021026611,0.9939007759094238
2000,1000,adam,10,128,cpu,False,500,1,1.1422996520996094,0.051340341567993164,0.07811880111694336,0.10412931442260742,0.13526058197021484,0.16257929801940918,0.1890256404876709,0.21580815315246582,0.2445666790008545,0.2714805603027344,0.29738306999206543
2000,1000,adam,10,128,cuda,True,2000,16,511.0531311035156,0.15650415420532227,0.38977599143981934,0.617279052734375,0.8444151878356934,1.0714960098266602,1.2985570430755615,1.5256683826446533,1.7527382373809814,1.98024582862854,2.207838296890259
2000,1000,adam,10,128,cuda,True,2000,4,892.2625122070312,0.026540279388427734,0.04414868354797363,0.0918416976928711,0.1468651294708252,0.20189690589904785,0.2566220760345459,0.3075597286224365,0.35732197761535645,0.40691471099853516,0.4569573402404785
2000,1000,adam,10,128,cuda,True,2000,1,0.0030268137343227863,0.01647806167602539,0.027976512908935547,0.03942728042602539,0.0508418083190918,0.06218886375427246,0.07361745834350586,0.08504915237426758,0.09634876251220703,0.10762238502502441,0.11877012252807617
2000,1000,adam,10,128,cuda,True,1000,16,762.4506225585938,0.05731534957885742,0.12720084190368652,0.2015385627746582,0.27025842666625977,0.33592772483825684,0.40149641036987305,0.46706604957580566,0.5325074195861816,0.5980565547943115,0.6633875370025635
2000,1000,adam,10,128,cuda,True,1000,4,463.37457275390625,0.025167465209960938,0.04357194900512695,0.06175827980041504,0.07955002784729004,0.09729170799255371,0.11496758460998535,0.13259601593017578,0.1509697437286377,0.16936612129211426,0.18751025199890137
2000,1000,adam,10,128,cuda,True,1000,1,0.0734594464302063,0.01653313636779785,0.027895689010620117,0.03916168212890625,0.05037283897399902,0.062085866928100586,0.07333683967590332,0.08453154563903809,0.0958101749420166,0.10704302787780762,0.11824297904968262
2000,1000,adam,10,128,cuda,True,500,16,197.5811767578125,0.05929422378540039,0.1049044132232666,0.14812254905700684,0.19259238243103027,0.23903346061706543,0.28217053413391113,0.3249216079711914,0.3698749542236328,0.4142313003540039,0.4571559429168701
2000,1000,adam,10,128,cuda,True,500,4,40.695098876953125,0.02540135383605957,0.04381704330444336,0.06248164176940918,0.08062195777893066,0.09840583801269531,0.11635518074035645,0.13414549827575684,0.15282511711120605,0.17116570472717285,0.18900394439697266
2000,1000,adam,10,128,cuda,True,500,1,0.8132783770561218,0.0166628360748291,0.028239011764526367,0.039624929428100586,0.05164647102355957,0.06340146064758301,0.07503151893615723,0.08642935752868652,0.0978395938873291,0.10927653312683105,0.12092399597167969
2000,1000,adam,10,128,cuda,False,2000,16,511.0531311035156,0.14982151985168457,0.3776865005493164,0.6059889793395996,0.8333840370178223,1.0612828731536865,1.2893810272216797,1.5174307823181152,1.744577169418335,1.9719982147216797,2.1997978687286377
2000,1000,adam,10,128,cuda,False,2000,4,892.2625122070312,0.026822328567504883,0.04458785057067871,0.0926353931427002,0.147705078125,0.20308732986450195,0.2577972412109375,0.31108927726745605,0.36118578910827637,0.41128110885620117,0.4609551429748535
2000,1000,adam,10,128,cuda,False,2000,1,0.0030268137343227863,0.017968177795410156,0.02930617332458496,0.040697336196899414,0.05197501182556152,0.06326842308044434,0.07447934150695801,0.08594417572021484,0.09714651107788086,0.10828733444213867,0.11952066421508789
2000,1000,adam,10,128,cuda,False,1000,16,762.4506225585938,0.05860185623168945,0.12316203117370605,0.19387006759643555,0.2644195556640625,0.33312153816223145,0.3989408016204834,0.4648628234863281,0.5305936336517334,0.596534013748169,0.6623654365539551
2000,1000,adam,10,128,cuda,False,1000,4,463.37457275390625,0.027646541595458984,0.045731306076049805,0.06371831893920898,0.08166790008544922,0.09996485710144043,0.11849403381347656,0.13694238662719727,0.15490031242370605,0.17275762557983398,0.19217514991760254
2000,1000,adam,10,128,cuda,False,1000,1,0.0734594464302063,0.01786947250366211,0.028911828994750977,0.04004311561584473,0.05125236511230469,0.06264829635620117,0.0739142894744873,0.08535408973693848,0.09638571739196777,0.10663914680480957,0.11678791046142578
2000,1000,adam,10,128,cuda,False,500,16,197.5811767578125,0.05967974662780762,0.10728192329406738,0.1551201343536377,0.20285558700561523,0.2506585121154785,0.2985670566558838,0.34807467460632324,0.39580631256103516,0.4430887699127197,0.492431640625
2000,1000,adam,10,128,cuda,False,500,4,40.695098876953125,0.02627873420715332,0.04479336738586426,0.06309914588928223,0.08139562606811523,0.09981560707092285,0.11988043785095215,0.13905072212219238,0.15759062767028809,0.17625045776367188,0.19486117362976074
2000,1000,adam,10,128,cuda,False,500,1,0.8132783770561218,0.01733231544494629,0.028633594512939453,0.039836883544921875,0.051007986068725586,0.0624997615814209,0.07380175590515137,0.08503150939941406,0.09635090827941895,0.10765910148620605,0.11884045600891113
2000,1000,adam,10,16,cpu,True,2000,16,1098.1192626953125,20.209816455841064,39.36237359046936,64.28197765350342,87.58250451087952,114.51597833633423,138.1325249671936,160.93334650993347,183.50906944274902,209.8646421432495,241.61897444725037
2000,1000,adam,10,16,cpu,True,2000,4,72.39962005615234,6.639404535293579,12.787333488464355,18.780122756958008,25.22930908203125,31.4218270778656,37.616941928863525,44.68584895133972,51.44082188606262,58.10442662239075,64.69513273239136
2000,1000,adam,10,16,cpu,True,2000,1,91.42416381835938,1.163313388824463,2.256760358810425,3.3110835552215576,4.388247728347778,5.392494201660156,6.50249457359314,7.639613628387451,8.716306209564209,9.821682214736938,10.93741774559021
2000,1000,adam,10,16,cpu,True,1000,16,1086.8349609375,10.550999879837036,20.773694276809692,30.79141092300415,41.00714135169983,50.596928358078,60.90758681297302,71.10440731048584,80.85184335708618,90.06566166877747,99.45254778862
2000,1000,adam,10,16,cpu,True,1000,4,78.29356384277344,2.262845516204834,4.495462417602539,6.726767301559448,8.847540855407715,10.964524269104004,13.173832893371582,15.51961898803711,17.760491609573364,20.969364404678345,24.21794080734253
2000,1000,adam,10,16,cpu,True,1000,1,23.38213539123535,0.7544705867767334,1.53928804397583,2.2716705799102783,2.9939892292022705,3.723010301589966,4.524556398391724,5.196120500564575,5.869977712631226,6.553533315658569,7.242339134216309
2000,1000,adam,10,16,cpu,True,500,16,98.60974884033203,2.404430866241455,4.702304840087891,6.98839259147644,9.356396675109863,11.776406288146973,14.628355741500854,17.539501190185547,20.932542324066162,24.471881866455078,27.692303895950317
2000,1000,adam,10,16,cpu,True,500,4,130.14878845214844,0.8847672939300537,1.8784358501434326,2.6491496562957764,3.407579183578491,4.161082983016968,4.97239351272583,5.904293775558472,6.821520566940308,7.734502553939819,8.68900465965271
2000,1000,adam,10,16,cpu,True,500,1,10.72402572631836,0.26558780670166016,0.5027365684509277,0.7476749420166016,0.999563455581665,1.2160441875457764,1.4081742763519287,1.6013383865356445,1.7967946529388428,1.9885973930358887,2.179629325866699
2000,1000,adam,10,16,cpu,False,2000,16,1098.1192626953125,30.750352382659912,60.242868185043335,89.8232364654541,119.19641304016113,149.39856386184692,182.56902289390564,215.41432428359985,246.89306902885437,278.4269382953644,309.59559416770935
2000,1000,adam,10,16,cpu,False,2000,4,72.39962005615234,6.529273509979248,13.097724914550781,19.67021894454956,26.1569766998291,32.61088037490845,39.35994744300842,46.360299825668335,53.11812496185303,59.660390853881836,66.30557060241699
2000,1000,adam,10,16,cpu,False,2000,1,91.42416381835938,1.1472127437591553,2.148610830307007,3.1301701068878174,4.108499050140381,5.0897910594940186,6.13372278213501,7.0959248542785645,8.06076455116272,9.02928113937378,9.965348482131958
2000,1000,adam,10,16,cpu,False,1000,16,1086.8349609375,11.095223426818848,21.226866006851196,30.93273639678955,40.52043700218201,50.31926107406616,60.538031578063965,70.4844663143158,81.0842137336731,91.7682626247406,102.29843378067017
2000,1000,adam,10,16,cpu,False,1000,4,78.29356384277344,2.6313869953155518,5.131454944610596,7.6051270961761475,10.18357539176941,12.518827199935913,15.098496913909912,17.866427898406982,20.52432608604431,23.179083108901978,25.67859673500061
2000,1000,adam,10,16,cpu,False,1000,1,23.38213539123535,0.5666296482086182,1.0836329460144043,1.5989184379577637,2.109251022338867,2.6160500049591064,3.1300649642944336,3.641822099685669,4.151066064834595,4.668839454650879,5.174620151519775
2000,1000,adam,10,16,cpu,False,500,16,98.60974884033203,2.0739076137542725,4.039388179779053,6.022072792053223,8.03000807762146,10.015135526657104,12.345585823059082,14.984152793884277,17.98338270187378,21.104729175567627,23.88893723487854
2000,1000,adam,10,16,cpu,False,500,4,130.14878845214844,1.3617761135101318,2.3806681632995605,3.199516773223877,3.9632513523101807,4.739357233047485,5.569648027420044,6.521271705627441,7.444251537322998,8.372179746627808,9.296170949935913
2000,1000,adam,10,16,cpu,False,500,1,10.72402572631836,0.27365660667419434,0.5053286552429199,0.7260565757751465,0.9578666687011719,1.1742987632751465,1.413114309310913,1.6387510299682617,1.8649084568023682,2.1023762226104736,2.343745708465576
2000,1000,adam,10,16,cuda,True,2000,16,690.896484375,1.4414699077606201,2.9372565746307373,4.430331707000732,5.925900459289551,7.42017126083374,8.915700912475586,10.412087440490723,11.910213947296143,13.413213729858398,14.912556171417236
2000,1000,adam,10,16,cuda,True,2000,4,336.3048095703125,0.2796790599822998,0.6038744449615479,0.928551197052002,1.2530221939086914,1.5778138637542725,1.9019689559936523,2.2254598140716553,2.5518600940704346,2.8763139247894287,3.201082944869995
2000,1000,adam,10,16,cuda,True,2000,1,97.63153076171875,0.13885831832885742,0.2638516426086426,0.39055609703063965,0.5369095802307129,0.6665942668914795,0.7965567111968994,0.928884744644165,1.058593511581421,1.1938066482543945,1.3244400024414062
2000,1000,adam,10,16,cuda,True,1000,16,789.4342041015625,0.610090970993042,1.1835384368896484,1.7565717697143555,2.3082497119903564,2.880394697189331,3.4398391246795654,4.000398397445679,4.561712741851807,5.1210010051727295,5.669266223907471
2000,1000,adam,10,16,cuda,True,1000,4,27.641456604003906,0.19889450073242188,0.37944793701171875,0.5559883117675781,0.7416253089904785,0.9201235771179199,1.097923994064331,1.2749955654144287,1.4515197277069092,1.62973952293396,1.8148694038391113
2000,1000,adam,10,16,cuda,True,1000,1,46.146976470947266,0.1124875545501709,0.21840548515319824,0.32265186309814453,0.42638230323791504,0.5306375026702881,0.6321439743041992,0.7351057529449463,0.8406245708465576,0.9480903148651123,1.0602176189422607
2000,1000,adam,10,16,cuda,True,500,16,242.8013916015625,0.5095455646514893,0.9741263389587402,1.4357945919036865,1.9275143146514893,2.425438165664673,2.9150731563568115,3.416454792022705,3.947584867477417,4.458534479141235,4.973435640335083
2000,1000,adam,10,16,cuda,True,500,4,29.839859008789062,0.18820524215698242,0.36188840866088867,0.540940523147583,0.7168357372283936,0.8940839767456055,1.0663630962371826,1.2406928539276123,1.4029147624969482,1.5715701580047607,1.7333016395568848
2000,1000,adam,10,16,cuda,True,500,1,15.200879096984863,0.1067197322845459,0.20745635032653809,0.30621981620788574,0.4072244167327881,0.5069739818572998,0.6083576679229736,0.709618330001831,0.8074443340301514,0.9081103801727295,1.0065209865570068
2000,1000,adam,10,16,cuda,False,2000,16,690.896484375,1.4362812042236328,2.9304723739624023,4.420435667037964,5.915865659713745,7.413797855377197,8.91096544265747,10.411764144897461,11.916932106018066,13.420064210891724,14.91997218132019
2000,1000,adam,10,16,cuda,False,2000,4,336.3048095703125,0.281264066696167,0.6068484783172607,0.9315812587738037,1.2561464309692383,1.580517053604126,1.9056146144866943,2.23136043548584,2.5552971363067627,2.8814291954040527,3.206691265106201
2000,1000,adam,10,16,cuda,False,2000,1,97.63153076171875,0.11430549621582031,0.2194681167602539,0.32447314262390137,0.4262661933898926,0.5309736728668213,0.6447322368621826,0.7515079975128174,0.8537747859954834,0.9548859596252441,1.0625691413879395
2000,1000,adam,10,16,cuda,False,1000,16,789.4342041015625,0.5145244598388672,1.008775234222412,1.5043854713439941,2.0355653762817383,2.5670673847198486,3.0884718894958496,3.6162731647491455,4.144739151000977,4.657823801040649,5.1716392040252686
2000,1000,adam,10,16,cuda,False,1000,4,27.641456604003906,0.20246291160583496,0.40422940254211426,0.5977160930633545,0.7930908203125,0.9764721393585205,1.1549098491668701,1.3425323963165283,1.528397560119629,1.7053194046020508,1.8853511810302734
2000,1000,adam,10,16,cuda,False,1000,1,46.146976470947266,0.12046551704406738,0.22856855392456055,0.33539676666259766,0.4417269229888916,0.548255205154419,0.6558027267456055,0.7598748207092285,0.8675796985626221,0.9733755588531494,1.0773215293884277
2000,1000,adam,10,16,cuda,False,500,16,242.8013916015625,0.519214391708374,1.0199594497680664,1.516737699508667,2.0134072303771973,2.5025229454040527,2.9878525733947754,3.48882794380188,3.9759628772735596,4.481838226318359,5.001765251159668
2000,1000,adam,10,16,cuda,False,500,4,29.839859008789062,0.18307280540466309,0.3593018054962158,0.5308363437652588,0.7025866508483887,0.8745419979095459,1.0434699058532715,1.2136399745941162,1.3837378025054932,1.5515432357788086,1.7174930572509766
2000,1000,adam,10,16,cuda,False,500,1,15.200879096984863,0.10959148406982422,0.20829534530639648,0.3072347640991211,0.4071521759033203,0.5092952251434326,0.6098284721374512,0.7082140445709229,0.8062200546264648,0.9070441722869873,1.0080459117889404
2000,1000,sgd,10,1024,cpu,True,2000,16,1042.1968994140625,1.312995195388794,2.469954013824463,3.5856478214263916,4.721740484237671,5.754164457321167,6.400110244750977,6.970695972442627,7.980065107345581,8.929969072341919,9.839489936828613
2000,1000,sgd,10,1024,cpu,True,2000,4,1041.92333984375,0.2513244152069092,0.5584993362426758,0.7422995567321777,0.8757126331329346,1.014435052871704,1.1621739864349365,1.2936475276947021,1.432809591293335,1.5730314254760742,1.7081646919250488
2000,1000,sgd,10,1024,cpu,True,2000,1,992.6012573242188,0.04341769218444824,0.06806325912475586,0.09055066108703613,0.11460518836975098,0.13588523864746094,0.1618344783782959,0.18649005889892578,0.20886754989624023,0.23043251037597656,0.2514479160308838
2000,1000,sgd,10,1024,cpu,True,1000,16,1042.2232666015625,0.24602746963500977,0.4238717555999756,0.5909395217895508,0.7895379066467285,0.9976372718811035,1.1670398712158203,1.3435046672821045,1.510951042175293,1.6852011680603027,1.8522725105285645
2000,1000,sgd,10,1024,cpu,True,1000,4,1041.992431640625,0.12804532051086426,0.22740697860717773,0.34610676765441895,0.462019681930542,0.5738694667816162,0.6839852333068848,0.7989194393157959,0.9327833652496338,1.0499155521392822,1.1635453701019287
2000,1000,sgd,10,1024,cpu,True,1000,1,1006.787841796875,0.035959720611572266,0.05110335350036621,0.06466460227966309,0.0814363956451416,0.09569573402404785,0.10877728462219238,0.12494897842407227,0.14130210876464844,0.1563737392425537,0.17107224464416504
2000,1000,sgd,10,1024,cpu,True,500,16,1042.186767578125,0.14263010025024414,0.24341440200805664,0.36074280738830566,0.4580810070037842,0.5554277896881104,0.653148889541626,0.7772231101989746,0.883230447769165,0.97818922996521,1.0705604553222656
